nomination_id;nomination_title;nomination_year;nomination_number;nomination_num_nominees;nomination_num_nominators;nomination_category_from_title;nomination_motivation;nomination_comments;other_information;nominator_1_name;nominator_1_id;nominator_1_gender;nominator_1_year_birth;nominator_1_year_death;nominator_1_profession;nominator_1_university;nominator_1_city;nominator_1_country;nominator_1_comments;nominator_1_awarded_prizes;nominee_1_name;nominee_1_id;nominee_1_gender;nominee_1_year_birth;nominee_1_year_death;nominee_1_profession;nominee_1_university;nominee_1_city;nominee_1_country;nominee_1_awarded_prizes;nominee_2_name;nominee_2_id;nominee_2_gender;nominee_2_year_birth;nominee_2_year_death;nominee_2_profession;nominee_2_university;nominee_2_city;nominee_2_country;nominee_2_awarded_prizes;nominee_3_name;nominee_3_id;nominee_3_gender;nominee_3_year_birth;nominee_3_year_death;nominee_3_profession;nominee_3_university;nominee_3_city;nominee_3_country;nominee_3_awarded_prizes;nominee_4_name;nominee_4_id;nominee_4_gender;nominee_4_year_birth;nominee_4_year_death;nominee_4_profession;nominee_4_university;nominee_4_city;nominee_4_country;nominee_4_awarded_prizes;nominee_5_name;nominee_5_id;nominee_5_gender;nominee_5_year_birth;nominee_5_year_death;nominee_5_profession;nominee_5_university;nominee_5_city;nominee_5_country;nominee_5_awarded_prizes;nominee_6_name;nominee_6_id;nominee_6_gender;nominee_6_year_birth;nominee_6_year_death;nominee_6_profession;nominee_6_university;nominee_6_city;nominee_6_country;nominee_6_awarded_prizes;nominee_7_name;nominee_7_id;nominee_7_gender;nominee_7_year_birth;nominee_7_year_death;nominee_7_profession;nominee_7_university;nominee_7_city;nominee_7_country;nominee_7_awarded_prizes;nominee_8_name;nominee_8_id;nominee_8_gender;nominee_8_year_birth;nominee_8_year_death;nominee_8_profession;nominee_8_university;nominee_8_city;nominee_8_country;nominee_8_awarded_prizes;nominee_9_name;nominee_9_id;nominee_9_gender;nominee_9_year_birth;nominee_9_year_death;nominee_9_profession;nominee_9_university;nominee_9_city;nominee_9_country;nominee_9_awarded_prizes
16653;Nomination for Nobel Prize in Literature;1958;37 - 0;1;1;Literature;;;;Harald Beyer;12063;M;1891;1960;Professor of European Literature;University of Bergen;Bergen;NORWAY (NO);;;Tarjei Vesaas;9629;M;1897;1970;Poet and novelist;;;NORWAY (NO);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16654;Nomination for Nobel Prize in Literature;1958;38 - 0;1;1;Literature;;;nominator_1_State: MA;Roman Osipovich Jakobson;13737;M;1896;1982;Professor of Slavic Languages;Harvard University;Cambridge;UNITED STATES (US);;;Elisabeth Bowen;12413;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16655;Nomination for Nobel Prize in Literature;1958;39 - 0;1;1;Literature;;;;Hans Nilsson-Ehle;12383;M;;;Professor of Romance Languages;University of Gothenburg;Gothenburg;SWEDEN (SE);;;Riccardo Bacchelli;600;M;1891;1985;Writer;;;ITALY (IT);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16656;Nomination for Nobel Prize in Literature;1958;40 - 0;1;1;Literature;;;nominator_1_State: NY;B Hunnigher;12415;;;;Professor of Dutch language and literature;Columbia University;New York;UNITED STATES (US);;;Simon Vestdijk;9633;M;1898;1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16657;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16658;Nomination for Nobel Prize in Literature;1958;41 - 0;1;1;Literature;;;nominator_1_State: NY;Lennox Grey;12422;;;;Professor of English;Columbia University;New York;UNITED STATES (US);;;John Steinbeck;8766;M;1902;1968;;;;UNITED STATES (US);Literature 1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16659;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16660;Nomination for Nobel Prize in Literature;1959;2 - 0;1;1;Literature;;;;Johannes Edfelt;12371;M;1904;1997;Chairman of the Swedish PEN-Club;;;;;;Ezra Pound;12112;M;1885;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16661;Nomination for Nobel Prize in Literature;1959;3 - 0;1;1;Literature;;;;W F Mainland;12424;;;;Professor of Germanic Languages;University of Sheffield;Sheffield;UNITED KINGDOM (GB);;;Ernest Claes;12423;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16662;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16663;Nomination for Nobel Prize in Literature;1959;5 - 0;1;1;Literature;;;;André Lebois;12429;M;1915;1978;Professor of French language and literature;University of Toulouse;Toulouse;FRANCE (FR);;;Julien Gracq;12428;M;1910;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16664;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16665;Nomination for Nobel Prize in Literature;1959;7 - 0;1;1;Literature;;;;E Vinaver;12436;;;;Professor of French language;University of Manchester;Manchester;UNITED KINGDOM (GB);;;John Steinbeck;8766;M;1902;1968;;;;;Literature 1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16666;Nomination for Nobel Prize in Literature;1959;8 - 0;1;1;Literature;;;;Roger Asselineau;12437;M;1915;2002;Professor of American Literature;University of Lyon;Lyon;FRANCE (FR);;;Carl Sandburg;8080;M;1878;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16667;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16668;Nomination for Nobel Prize in Literature;1959;10 - 0;2;1;Literature;;;;The Yugoslavian Author´s Society;12421;;;;;;Belgrade;SERBIA (RS);;;Miroslav Krleza;12404;M;1893;1981;;;;;;Ivo Andric;12405;M;;;;;;;Literature 1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16669;Nomination for Nobel Prize in Literature;1959;11 - 0;1;1;Literature;;;;Georges Luciani;12438;M;;;Professor of Slavic Languages;University of Bordeaux;;FRANCE (FR);;;Ivo Andric;12405;M;;;;;;;Literature 1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16670;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16671;Nomination for Nobel Prize in Literature;1959;13 - 0;1;1;Literature;;;;Robert Niklaus;12440;M;1910;2001;Professor of French language;University of Exeter;;UNITED KINGDOM (GB);;;William Somerset Maugham;12110;M;1874;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16672;Nomination for Nobel Prize in Literature;1959;14 - 0;1;1;Literature;;;;Werner Kohlschmidt;12274;M;;;Professor of Modern German Literature;University of Bern;Bern;SWITZERLAND (CH);;;Christopher Fry;12273;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16673;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16674;Nomination for Nobel Prize in Literature;1959;16 - 0;1;1;Literature;;;;Edmond Privat;7429;M;;;Professor of English;University of Neuchâtel;;FRANCE (FR);;;Elisabeth Goudge;12275;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16675;Nomination for Nobel Prize in Literature;1959;17 - 0;1;0;Literature;;;nominee_1_Nominator 1: Name: | nominee_1_Nominator 2: Name: | nominee_1_Nominator 3: Name: | nominee_1_Nominator 4: Name: | nominee_1_Nominator 5: Name: | nominee_1_Nominator 6: Name: | nominee_1_Nominator 7: Name: | nominee_1_Nominator 8: Name: | nominee_1_Nominator 9: Name: | nominee_1_Nominator 10: Name: | nominee_1_Nominator 11: Name: | nominee_1_Nominator 12: Name: | nominee_1_Nominator 13: Name: | nominee_1_Nominator 14: Name:;;;;;;;;;;;;Arturo Uslar Pietri;13632;M;1901;2001;Professor of Latin;Venezuelan Academy (Academia Venezolana);;VENEZUELA (VE);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16676;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16677;Nomination for Nobel Prize in Literature;1959;19 - 0;1;1;Literature;;;;Paul Renucci;12286;M;1915;1977;Professor of Italian language;University of Paris;Paris;FRANCE (FR);;;Vasco Pratolini;12285;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16678;Nomination for Nobel Prize in Literature;1959;20 - 0;1;1;Literature;;;;G Wilson Knight;12450;;;;Professor of English Literature;University of Leeds;;UNITED KINGDOM (GB);;;John Cowper Powys;12411;M;1872;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16679;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16680;Nomination for Nobel Prize in Literature;1959;22 - 0;1;1;Literature;;;;Geoffrey Tillotson;12101;M;1905;1969;Professor of English language;University of London;London;UNITED KINGDOM (GB);;;Sean O´Casey;6933;M;1880;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16681;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16682;Nomination for Nobel Prize in Literature;1959;24 - 0;1;1;Literature;;;;Jean Camp;12453;M;;;Professor of Spanish Literature;Aix-Marseille University;;FRANCE (FR);;;Alfonso Reyes;7682;M;1889;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16683;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16684;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16685;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16686;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16687;Nomination for Nobel Prize in Literature;1959;29 - 0;1;1;Literature;;;;Kamal Mukerjee;12461;M;;;Professor of English;University of Calcutta;Calcutta;INDIA (IN);;;Sochi Raut Roy;12460;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16688;Nomination for Nobel Prize in Literature;1959;30 - 0;1;1;Literature;;;;Helmut Viebrock;12463;M;1912;1997;Professor of English;Frankfurt am Main;Frankfurt am Main;GERMANY (DE);;;Hans Egon Holthusen;12462;M;1913;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16689;Nomination for Nobel Prize in Literature;1959;31 - 0;1;1;Literature;;;;Hjalmar R Gullberg;3716;M;;;;;;;;;Karen Blixen;1077;F;1885;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16690;Nomination for Nobel Prize in Literature;1959;32 - 0;1;1;Literature;;;;Hjalmar R Gullberg;3716;M;;;;;;;;;Alberto Moravia;6403;M;1907;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16691;Nomination for Nobel Prize in Literature;1959;33 - 0;1;1;Literature;;;;Hjalmar R Gullberg;3716;M;;;;;;;;;Ignazio Silone;8539;M;1900;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16692;Nomination for Nobel Prize in Literature;1959;34 - 0;1;1;Literature;;;;Fritz Schalk;12465;M;;;Professor of Romance Languages;University of Cologne;Köln;GERMANY (DE);;;Etienne Gilson;12464;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16693;Nomination for Nobel Prize in Literature;1959;35 - 0;1;1;Literature;;;;C A Hackett;12467;;;;Professor of French language;University of Southampton;;UNITED KINGDOM (GB);;;Frank Raymond Leavis;12466;M;1895;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16694;Nomination for Nobel Prize in Literature;1959;36 - 0;1;1;Literature;;;;Erich Kühne;12469;M;;;Professor of literature history;University of Rostock;;GERMANY (DE);;;Anna (Netty) Seghers (Reiling);12468;F;1900;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16695;Nomination for Nobel Prize in Literature;1959;37 - 0;3;1;Literature;;;;A Gillies;12472;;;;Professor of German Language;University of Leeds;;UNITED KINGDOM (GB);;;Osbert Sitwell;12470;M;;;;;;;;Edith L Sitwell;12107;F;1887;1964;;;;;;Sacheverell Sitwell;12471;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16696;Nomination for Nobel Prize in Literature;1959;38 - 0;1;1;Literature;;;;Pierre Legouis;12284;M;1892;1975;Professor of English language and literature;University of Lyon;Lyon;FRANCE (FR);;;Jean Schlumberger;8194;M;1877;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16697;Nomination for Nobel Prize in Literature;1959;39 - 0;1;1;Literature;;;;Simon Halkin;12026;M;;;Professor of Hebrew Literature;Hebrew University of Jerusalem;Jerusalem;ISRAEL (IL);;;Martin Buber;1421;M;1878;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16698;Nomination for Nobel Prize in Literature;1959;40 - 0;1;1;Literature;;;;Henrik Cornell;12473;M;;;Member;Royal Swedish Academy of Letters, History and Antiquities;Stockholm;SWEDEN (SE);;;Jean Giono;3460;M;1895;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16699;Nomination for Nobel Prize in Literature;1959;41 - 0;1;1;Literature;;;;Friedrich von der Leyen;12474;M;;;Professor of literature history;University of Munich;Munich;GERMANY (DE);;;Gertrud von le Fort;12343;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16700;Nomination for Nobel Prize in Literature;1959;42 - 0;1;1;Literature;;;;Jean-Baptiste Aquarone;12476;M;;;Professor of Portuguese Language and Literature;University of Montpellier;Montpellier;FRANCE (FR);;;Miguel Torga;12475;M;1907;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16701;Nomination for Nobel Prize in Literature;1959;43 - 0;1;1;Literature;;;;Charles Rostaing;12478;M;1904;1999;Professor of Romance Languages;Aix-Marseille University;;FRANCE (FR);;;Charles Mauron;12477;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16702;Nomination for Nobel Prize in Literature;1959;44 - 0;1;1;Literature;;;;Marcel Clavel;12479;M;;;Professor of English Language and Literature;Aix-Marseille University;;FRANCE (FR);;;Marcel Pagnol;12257;M;1895;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16703;Nomination for Nobel Prize in Literature;1959;45 - 0;1;1;Literature;;;;Jos. Quint;12480;;;;Professor of German Language;University of Cologne;Köln;GERMANY (DE);;;Thornton Niven Wilder;14152;M;1897;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16704;Nomination for Nobel Prize in Literature;1959;46 - 0;1;1;Literature;;;;Jos. Quint;12480;;;;Professor of German Language;University of Cologne;Köln;GERMANY (DE);;;Martin Heidegger;12481;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16705;Nomination for Nobel Prize in Literature;1959;47 - 0;1;1;Literature;;;;Jos. Quint;12480;;;;Professor of German Language;University of Cologne;Köln;GERMANY (DE);;;Werner Bergengruen;13601;M;1892;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16706;Nomination for Nobel Prize in Literature;1959;48 - 0;1;1;Literature;;;;Jos. Quint;12480;;;;Professor of German Language;University of Cologne;Köln;GERMANY (DE);;;Stefan Andres;12483;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16707;Nomination for Nobel Prize in Literature;1959;49 - 0;1;1;Literature;;;;I M Frandon;12485;;;;Professor of modern French literature;University of Poitiers;Poitiers;FRANCE (FR);;;Mario Roques;12484;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16708;Nomination for Nobel Prize in Literature;1959;50 - 0;1;1;Literature;;;;Carlo Bo;12364;M;1911;2001;Professor of French and Spanish language;University of Urbino;Urbino;ITALY (IT);;;Salvatore Quasimodo;12362;M;1901;1968;;;;;Literature 1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16709;Nomination for Nobel Prize in Literature;1959;51 - 0;1;1;Literature;;;;Hans Neumann;12050;M;;;Professor of German Philology;University of Göttingen;Göttingen;GERMANY (DE);;;Heimito von Doderer;12486;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16710;Nomination for Nobel Prize in Literature;1959;52 - 0;1;1;Literature;;;;Consejo del Escritor;12494;;;;;;Buenos Aires;ARGENTINA (AR);;;Maria Raquel Adler;12487;F;1900;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16711;Nomination for Nobel Prize in Literature;1959;53 - 0;1;1;Literature;;;;Ananiasz Zajaczkowski;12489;;;;Professor of Oriental Languages;University of Warsaw;Warsaw;POLAND (PL);;;Jan Parandowski;6983;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16712;Nomination for Nobel Prize in Literature;1959;54 - 0;1;1;Literature;;;;Saxon Academy of Sciences (Sächsische Akademie der Wissenschaften);12495;;;;;;Leipzig;GERMANY (DE);;;Arnold Zweig;11598;M;1887;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16713;Nomination for Nobel Prize in Literature;1959;55 - 0;1;1;Literature;;;;Saxon Academy of Sciences (Sächsische Akademie der Wissenschaften);12495;;;;;;Leipzig;GERMANY (DE);;;Max Rudolf Frisch;12490;M;1911;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16714;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16715;Nomination for Nobel Prize in Literature;1960;2 - 0;1;1;Literature;;;;R Fricker;12497;;;;Professor of English;Saarland University;;GERMANY (DE);;;Aldous Huxley;4397;M;1894;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16716;Nomination for Nobel Prize in Literature;1960;3 - 0;1;1;Literature;;;;Henri Morier;12259;M;;;Professor of French language;University of Geneva;Geneva;SWITZERLAND (CH);;;Henry de Montherlant;13234;M;1895;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16717;Nomination for Nobel Prize in Literature;1960;4 - 0;1;1;Literature;;;;Austrian PEN-Club (Österreichischer PEN-Klub);571;;;;;;Vienna;AUSTRIA (AT);;;Franz Theodor Csoker;12499;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16718;Nomination for Nobel Prize in Literature;1960;5 - 0;1;1;Literature;;;;V K Gokak;12501;;;;Professor of English;University of Hyderabad;Hyderabad;INDIA (IN);;;Wesley La Violette;12500;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16719;Nomination for Nobel Prize in Literature;1960;6 - 0;1;1;Literature;;;;N K Sidhanta;11476;;;;Vice Chancellor;University of Calcutta;Calcutta;INDIA (IN);;;Sarvepalli Radhakrishnan;7525;M;1888;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16720;Nomination for Nobel Prize in Literature;1960;7 - 0;1;1;Literature;;;;Theodor Frings;12502;M;;;Professor of German Language and Literature;Leipzig University;Leipzig;GERMANY (DE);;;Herman Teirlinck;9033;M;1879;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16721;Nomination for Nobel Prize in Literature;1960;8 - 0;1;1;Literature;;;;Jean Fabre;14156;M;1904;1975;Professor of French literature;University of Paris;Paris;FRANCE (FR);;;Jules Supervielle;12292;M;1884;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16722;;;-;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16723;Nomination for Nobel Prize in Literature;1960;10 - 0;1;1;Literature;;;;Swiss Writers Association (Schweizerischer Schriftstellerverein);12491;;;;;;;;;;Gonzague de Reynold;12271;M;1880;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
